Id,SalePrice
2735,132792.1373943066
2736,143156.12239775516
2737,120176.38310465304
2738,139458.97909644703
2739,166187.800966689
2740,136599.0036818408
2741,137693.71559455892
2742,142523.861825585
2743,151323.62703098642
2744,167508.6535162191
2745,142017.61426872257
2746,129624.4847386838
2747,149780.02005642938
2748,127831.09048695366
2749,134840.09839939763
2750,128257.2925765907
2751,133414.59948448854
2752,213381.18148303623
2753,125781.5792933293
2754,217204.87879833518
2755,134873.51811093197
2756,103221.08680289277
2757,73776.39284715574
2758,74629.08509161192
2759,161868.41419668405
2760,112211.90759835241
2761,153550.60222400946
2762,152612.45150920967
2763,200017.21747502784
2764,157845.79850608853
2765,278373.2748287021
2766,133669.87043890695
2767,94694.85131543844
2768,136285.59295283287
2769,130868.42398825851
2770,149392.92722744396
2771,104926.28555563453
2772,111319.29852183296
2773,166140.03762548708
2774,145030.76917798258
2775,118105.96431873654
2776,138188.00398263356
2777,156973.4631143125
2778,108767.21641399842
2779,132495.94196766405
2780,98008.49829102196
2781,93133.41903314088
2782,96997.77181580463
2783,109262.37011055312
2784,117839.13182597456
2785,129937.67621672478
2786,74997.44660065325
2787,118220.62266189817
2788,85109.37325357755
2789,191914.73540313082
2790,94874.18326805385
2791,116846.1626848758
2792,58427.88285550398
2793,181074.89837768805
2794,107798.51767818016
2795,118274.65028525735
2796,105522.81852547309
2797,195999.47034300695
2798,114335.93112348563
2799,119262.6433076308
2800,65959.1143332883
2801,111645.74963992026
2802,125735.82066459904
2803,160106.06197497857
2804,138021.57001313122
2805,107302.76897968419
2806,82080.49429706976
2807,163484.48760428134
2808,152641.49992312433
2809,144353.2849958493
2810,121361.97495541302
2811,157328.1949757369
2812,162462.17420441104
2813,147291.4905520171
2814,155294.7893671412
2815,108986.93021479328
2816,252988.26844829432
2817,151424.86427743055
2818,129020.88583463454
2819,168105.32274303376
2820,146045.08507612522
2821,116067.15640780612
2822,176663.6827266546
2823,285666.14904511726
2824,182503.6054564487
2825,146587.87348934644
2826,133290.1871180401
2827,136209.59483495963
2828,209867.76779051046
2829,198639.8631153789
2830,216405.22505764914
2831,177134.93324092415
2832,248489.53722646204
2833,295413.89365519764
2834,199829.9496108516
2835,206109.90531526328
2836,182796.57845594347
2837,154565.40706733355
2838,150758.84110516222
2839,176484.7287648053
2840,205795.25822368573
2841,205728.82998711348
2842,233056.08650561856
2843,154076.8829760803
2844,161059.04258432135
2845,123465.63815771426
2846,203797.09637244846
2847,199617.4439180547
2848,209148.0463293111
2849,193148.29257162142
2850,282921.65834798885
2851,210682.90584099526
2852,237025.06081728585
2853,248744.9817728233
2854,142657.2774893727
2855,209536.21337172142
2856,199302.99075636035
2857,182523.70891311654
2858,201881.18261736576
2859,134256.41004179677
2860,123426.19648197072
2861,132565.57101641194
2862,191835.12095693138
2863,125004.59154460383
2864,244312.84215299602
2865,145769.28601789245
2866,133814.6294979633
2867,99088.5191325297
2868,100671.17539670388
2869,104362.43008464541
2870,115351.94572600507
2871,92132.83467669094
2872,51110.11463191919
2873,99852.50731578107
2874,131572.05413341022
2875,119254.38331871579
2876,154648.8718538192
2877,139299.6148208914
2878,159394.43121858645
2879,125537.96535411594
2880,87812.78144109253
2881,153535.7061359263
2882,174157.89254953718
2883,190137.4657870059
2884,195687.27133366864
2885,180902.96281456077
2886,215247.80012940694
2887,89396.270997777
2888,132972.59735066644
2889,56900.01020508485
2890,89037.23173504267
2891,133631.64860726177
2892,49552.062429443235
2893,86886.36833543221
2894,50565.44875347869
2895,307647.7207189921
2896,284208.6879821733
2897,203195.8298168471
2898,147449.4070371714
2899,212748.4775526466
2900,147378.90945046686
2901,195521.5093338304
2902,184734.4789529765
2903,341197.90069706534
2904,348087.395345281
2905,85923.9369373732
2906,201822.82618841497
2907,113479.16589313652
2908,128150.14663150246
2909,139905.40395586946
2910,78912.58728337195
2911,87312.48167592111
2912,139396.72277138918
2913,90762.6695083881
2914,79710.04029765047
2915,86321.87592887615
2916,87442.79630097323
2917,158213.5315499597
2918,120351.19333324343
2919,229746.36414945597
